  0.1350026E+01  0.1320336E+00  0.3704251E+00 -0.1934338E+01  0.1043788E+00  0.1298519E+01  0.1917853E+01 -0.1198791E+01 -0.5301740E+00  0.2299993E+01  0.9330947E+00  0.4665494E+00  0.2493273E+01  0.2083976E+01  0.1492436E+01  0.5421971E+00 -0.5567482E+00  0.2019524E+00 -0.1026448E+01 -0.3986190E+00 -0.2205277E+01  0.1178310E+01 -0.3167292E+00  0.1066817E+01 -0.2582090E+01  0.2631764E+01 -0.3166347E+00 -0.1606641E+01 -0.5877911E+00  0.1885871E+01 -0.5241132E-01 -0.1176381E+01 -0.1058398E+01 -0.1769714E+01 -0.1543484E+01  0.3646354E+00 -0.2402914E+00  0.1526690E+01  0.7876279E+00 -0.2004812E+01  0.1544900E+01 -0.1743689E+01  0.4820827E+00  0.6878250E+00 -0.6523142E-01  0.9530111E+00 -0.3866117E+01 -0.2015429E+01
  0.7250079E+00 -0.1657863E+01  0.4099178E+00 -0.2937209E+01  0.1066472E+01  0.5077644E+00  0.2413669E+01 -0.1043917E+00 -0.7554755E+00  0.1523685E+00 -0.6144932E+00 -0.1030107E+01 -0.1091918E+01  0.3572341E+00  0.3877168E+00  0.1560173E+01  0.2292170E+00 -0.3595033E+00  0.8100738E-01  0.1372321E+01  0.9334972E+00  0.4165654E+00 -0.1759514E+01 -0.1490064E+01  0.3219831E+00  0.1606946E+01 -0.1169597E+01  0.1243291E+01 -0.2034306E+00  0.1195641E+01  0.2051317E+00 -0.2403718E+01 -0.2825804E+00 -0.1119971E+01 -0.1299243E+01  0.1534974E+01  0.1163023E+00 -0.2040636E+01 -0.4150164E+01 -0.8874913E+00  0.2137164E+01  0.1122835E+01 -0.1156172E+01  0.7764245E+00  0.2208124E+01 -0.4273818E-01  0.2537510E+01  0.9370207E+00
 -0.7223232E+00  0.1050046E+01  0.9296176E+00 -0.5270320E+00 -0.3191097E+00 -0.1751246E+01  0.3728506E+00 -0.4529101E+00 -0.1394219E+01  0.1761099E+01 -0.4024411E+00 -0.5200335E-01  0.1522236E+01 -0.1450241E+00 -0.2772194E+01 -0.1564009E+01 -0.1110425E+01  0.1596551E+01  0.1696791E+01  0.1354237E+01 -0.1167275E+01  0.1365352E+01  0.5625932E+00 -0.8665321E+00  0.2143315E+01  0.9957783E+00  0.8952285E+00 -0.2860013E+01 -0.6528320E+00  0.1158605E+01 -0.2252024E+01 -0.2630464E+00  0.1303243E-02 -0.9946280E+00 -0.6372750E-01  0.3875901E+00 -0.3144397E+01 -0.1020397E+01  0.3706517E+00  0.4233185E-01  0.1531658E+01  0.2656783E+01  0.2227150E+01 -0.5724584E+00 -0.8041295E+00  0.9333002E+00 -0.4919407E+00  0.8112686E+00
 -0.2422985E+01 -0.1759571E+01 -0.2602345E+00 -0.2939322E+01 -0.2019070E+01  0.8096296E+00  0.2710488E+00 -0.1777061E+01 -0.5388181E+00 -0.1911316E+01  0.2717592E+01 -0.1754968E+01  0.1010440E+01  0.1287214E+01 -0.1784652E+01  0.8784220E+00  0.2673253E+01  0.2864827E+01  0.4206780E+00 -0.6216924E+00 -0.1104549E+01 -0.1403387E+01  0.1478279E+01  0.7271431E+00  0.2809183E+01 -0.1224598E+01 -0.2559487E+00  0.1312744E+01 -0.1578775E+01 -0.1918547E+01 -0.8860230E+00  0.1947114E+01  0.4332530E+00  0.5420634E+00  0.1927820E+01 -0.9245299E+00  0.2200532E+01  0.9093327E+00  0.1468099E+01 -0.8183338E+00 -0.7591089E+00  0.2687899E+01  0.9281867E+00 -0.2207553E+00  0.8075579E+00  0.8067792E-02 -0.2979973E+01 -0.1256162E+01
 -0.2109397E+01  0.2253339E+01 -0.9151508E+00  0.1242607E+01 -0.6029148E+00  0.4291542E+00  0.3320836E+01  0.5603568E+00  0.2688772E+01  0.1928409E+01  0.2879181E+00  0.9786034E+00  0.1647114E+01 -0.1995280E+01  0.2307099E+01  0.1147319E+01 -0.7670869E+00 -0.1630070E+01 -0.1921877E+01 -0.6969839E+00  0.9628528E-01  0.1539400E+00 -0.9357193E+00 -0.2334971E+01 -0.3720748E+01 -0.1735464E+01  0.7189064E+00 -0.2040710E+01  0.1624966E+00  0.1189396E+00 -0.8750844E+00  0.2231871E+01  0.1493939E+01 -0.1544456E+01  0.1487710E+01 -0.1713527E-02 -0.3026238E+00 -0.2458300E+00 -0.2407153E+01  0.5243251E-02  0.8829912E+00 -0.2721016E+01  0.1600494E+01  0.1347338E+01  0.1723078E+01  0.1468935E+01 -0.2234742E+01 -0.5447029E+00
 -0.4823733E+00 -0.9728686E+00  0.7403245E+00  0.2655018E+01  0.2500890E+00 -0.1163361E+01 -0.9464866E+00 -0.2249640E+01 -0.1040508E+01 -0.5857325E+00 -0.1203173E+01 -0.6376667E+00  0.2303419E+01  0.1157777E+01  0.1581793E+01 -0.1551205E+00 -0.9260489E+00  0.2678469E+01 -0.4836760E+00  0.9081425E+00 -0.1999504E+01 -0.3431515E+01 -0.1108053E+01  0.2631907E+01 -0.6050025E+00  0.3077978E+00 -0.5737380E+00 -0.1388914E+01  0.2903747E+01  0.1332775E+01  0.2376028E+01  0.1540477E+01 -0.2929107E+01 -0.1416079E+01 -0.2045491E+01  0.8596514E+00 -0.1313492E+01  0.7807817E+00  0.1582609E+01  0.2081823E+01  0.1019195E+01 -0.2411160E+01  0.7341954E+00 -0.2496994E+01 -0.2026830E+01  0.6579091E+00  0.2134262E+01  0.1374345E+01
  0.1368890E+01  0.1122277E+01  0.2477917E+01  0.3091264E+00  0.2310168E+00  0.3133653E+01  0.2026336E+01  0.1398532E+01  0.1438514E+00 -0.1566218E+01  0.8682193E+00 -0.2567684E+01 -0.2050989E+01 -0.3285712E+01 -0.5431016E+00  0.7941918E+00  0.9822171E+00  0.5385390E+00 -0.1025227E+01 -0.1313135E+01 -0.2000726E+01 -0.9774995E+00 -0.1158101E+01 -0.1043240E+01  0.1363540E+01 -0.2692338E+00 -0.1366121E+01  0.9823397E+00  0.1487860E+01 -0.1520738E+01  0.1611422E+00  0.1300573E+01 -0.3959335E-01  0.1645613E+00  0.8209781E+00  0.2137713E+01  0.2019491E+01 -0.1841413E+01  0.3347600E+00 -0.2302187E+00 -0.1770205E+01 -0.3560383E+00 -0.8022337E+00  0.1568119E+00  0.1196105E+01 -0.2537233E+01  0.1269315E+01 -0.5252953E+00
  0.6466090E-01 -0.3069563E+00  0.3646172E+01 -0.1012970E-01  0.1480120E+01  0.8691749E+00 -0.2184845E+01  0.5603335E+00  0.4332410E-01 -0.6973266E-01  0.1415430E+01 -0.2483443E+00  0.1604664E+01  0.3769340E+00 -0.3682845E+00  0.2446929E+00 -0.2707637E+01  0.9068448E+00  0.4651708E+00  0.6168329E-01  0.5137105E+00 -0.8198165E+00  0.5934688E+00  0.1043448E+00  0.1121454E+01 -0.1084219E+01 -0.2079058E+01  0.5451831E+00 -0.1008964E+01  0.2054828E+01 -0.1266890E+01 -0.1973322E+01 -0.1817992E+01 -0.2524850E+01  0.1804237E+01 -0.3379049E+00 -0.3227887E+00 -0.1055925E+01 -0.2121239E+01  0.2204255E+01  0.7584497E+00 -0.8338739E+00  0.1585826E+01  0.1724389E+01  0.5826578E+00 -0.6368545E+00 -0.6380224E+00 -0.9143614E+00
  0.1251210E+01 -0.1915925E+01  0.6113045E+00  0.1463081E+01  0.1398644E-01 -0.2109377E+01  0.2812244E+01  0.1764165E+01  0.3064933E+00 -0.1964507E+01  0.3311897E+01 -0.1711582E+01  0.1312116E+01  0.5339559E-01  0.1142883E+01 -0.1122363E+01 -0.1745378E+01 -0.1681454E+01  0.1830276E+00 -0.4019778E+00 -0.3352060E+00 -0.4150684E+00 -0.1688337E+01 -0.1577779E+01 -0.1565751E+01  0.1759555E+00  0.4549529E+00  0.1652446E+01  0.5809497E+00  0.2072110E+01 -0.1870217E+01 -0.1687988E+01  0.1035898E+01  0.1386747E+01 -0.1848437E+01  0.1953573E+01 -0.1143221E+01 -0.8728744E+00  0.1113077E+01  0.6652792E+00  0.2944898E+01 -0.2243396E+01  0.3684732E-01 -0.4480335E+00  0.8820575E+00 -0.2681871E+01  0.1763704E+01  0.8644586E-01
 -0.7942572E+00  0.3640471E+01  0.2691433E+00 -0.1450312E+01  0.1750567E+00  0.2884337E+00 -0.1991746E+01  0.1039069E+01 -0.2829761E+01  0.9348326E+00  0.1831635E+01  0.4570492E+01  0.1802503E+01  0.1675255E+01 -0.1796609E+01 -0.1816316E+01  0.6516905E+00 -0.2210380E+01 -0.2252647E+00 -0.1343671E+01  0.2469871E+01 -0.7506766E+00 -0.1453319E+01 -0.1661108E+01  0.1616203E+01 -0.2551887E+00 -0.8455224E+00 -0.2870093E+00 -0.3162272E+01  0.3176007E+01 -0.1391246E+01 -0.1750815E+01 -0.1603007E+01  0.1456812E+01 -0.5058863E+00  0.1524236E+01  0.2424478E+01  0.5646524E+00 -0.8346801E+00  0.6782207E+00 -0.1228139E+01  0.6380966E+00  0.6018698E+00  0.2046576E+01 -0.3409443E+00 -0.8080921E+00 -0.1925114E+01 -0.8142667E+00
